"gwgroupid","year","egip_claim_gen_irredentism","egip_claim_dir_autonomy1","egip_claim_dir_autonomy2","egip_claim_dir_autonomy3","egip_claim_dir_autonomy4","egip_claim_dir_secession1","egip_claim_dir_secession2","egip_claim_dir_irredentism1","egip_claim_dir_irredentism2","egip_claim_dir_irredentism3","egip_claim"
50011090,1963,,,,,,,,,,,0
50011090,1964,,,,,,,,,,,0
50011090,1965,,,,,,,,,,,0
50011090,1966,,,,,,,,,,,0
50011090,1967,,,,,,,,,,,0
50011090,1968,,,,,,,,,,,0
50011090,1969,,,,,,,,,,,0
50011090,1970,,,,,,,,,,,0
50011090,1971,,,,,,,,,,,0
50011090,1972,,,,,,,,,,,0
50011090,1973,,,,,,,,,,,0
50011090,1974,,,,,,,,,,,0
50011090,1975,,,,,,,,,,,0
50011090,1976,,,,,,,,,,,0
50011090,1977,,,,,,,,,,,0
50011090,1978,,,,,,,,,,,0
50011090,1979,,,,,,,,,,,0
50011090,1980,,,,,,,,,,,0
50011090,1981,,,,,,,,,,,0
50011090,1982,,,,,,,,,,,0
50011090,1983,,,,,,,,,,,0
50011090,1984,,,,,,,,,,,0
50011090,1985,,,,,,,,,,,0
50011090,1986,,,,,,,,,,,0
50011090,1987,,,,,,,,,,,0
50011090,1988,,,,,,,,,,,0
50011090,1989,,,,,,,,,,,0
50011090,1990,,,,,,,,,,,0
50011090,1991,,,,,,,,,,,0
50011090,1992,,,,,,,,,,,0
50011090,1993,,,,,,,,,,,0
50011090,1994,,,,,,,,,,,0
50011090,1995,,,,,,,,,,,0
50011090,1996,,,,,,,,,,,0
50011090,1997,,,,,,,,,,,0
50011090,1998,,,,,,,,,,,0
50011090,1999,,,,,,,,,,,0
50011090,2000,,,,,,,,,,,0
50011090,2001,,,,,,,,,,,0
50011090,2002,,,,,,,,,,,0
50011090,2003,,,,,,,,,,,0
50011090,2004,,,,,,,,,,,0
50011090,2005,,,,,,,,,,,0
50011090,2006,,,,,,,,,,,0
50011090,2007,,,,,,,,,,,0
50011090,2008,,,,,,,,,,,0
50011090,2009,,,,,,,,,,,0
50011090,2010,,,,,,,,,,,0
50011090,2011,,,,,,,,,,,0
50011090,2012,,,,,,,,,,,0
50011090,2013,,,,,,,,,,,0
50011090,2014,,,,,,,,,,,
50011090,2015,,,,,,,,,,,
50011090,2016,,,,,,,,,,,
50011090,2017,,,,,,,,,,,
36901000,1991,,,,,,,,,,,0
36901000,1992,,,,,,,,,,,0
36901000,1993,,,,,,,,,,,0
36901000,1994,,,,,,,,,,,0
36901000,1995,,,,,,,,,,,0
36901000,1996,,,,,,,,,,,0
36901000,1997,,,,,,,,,,,0
36901000,1998,,,,,,,,,,,0
36901000,1999,,,,,,,,,,,0
36901000,2000,,,,,,,,,,,0
36901000,2001,,,,,,,,,,,0
36901000,2002,,,,,,,,,,,0
36901000,2003,,,,,,,,,,,0
36901000,2004,,,,,,,,,,,0
36901000,2005,,,,,,,,,,,0
36901000,2006,,,,,,,,,,,0
36901000,2007,,,,,,,,,,,0
36901000,2008,,,,,,,,,,,0
36901000,2009,,,,,,,,,,,0
36901000,2010,,,,,,,,,,,0
36901000,2011,,,,,,,,,,,0
36901000,2012,,,,,,,,,,,0
36901000,2013,,,,,,,,,,,0
36901000,2014,0,,,,,,,,,,0
36901000,2015,0,,,,,,,36502000,,,1
36901000,2016,0,,,,,,,36502000,,,1
36901000,2017,0,,,,,,,36502000,,,1
36902000,1991,,,,,,,,,,,0
36902000,1992,,,,,,,,,,,0
36902000,1993,,,,,,,,,,,0
36902000,1994,,,,,,,,,,,0
36902000,1995,,,,,,,,,,,0
36902000,1996,,,,,,,,,,,0
36902000,1997,,,,,,,,,,,0
36902000,1998,,,,,,,,,,,0
36902000,1999,,,,,,,,,,,0
36902000,2000,,,,,,,,,,,0
36902000,2001,,,,,,,,,,,0
36902000,2002,,,,,,,,,,,0
36902000,2003,,,,,,,,,,,0
36902000,2004,,,,,,,,,,,0
36902000,2005,,,,,,,,,,,0
36902000,2006,,,,,,,,,,,0
36902000,2007,,,,,,,,,,,0
36902000,2008,,,,,,,,,,,0
36902000,2009,,,,,,,,,,,0
36902000,2010,,,,,,,,,,,0
36902000,2011,,,,,,,,,,,0
36902000,2012,,,,,,,,,,,0
36902000,2013,,,,,,,,,,,0
36902000,2014,0,,,,,,,,,,0
36902000,2015,,,,,,,,,,,
36902000,2016,,,,,,,,,,,
36902000,2017,,,,,,,,,,,
36903000,1991,,,,,,,,,,,0
36903000,1992,,,,,,,,,,,0
36903000,1993,,,,,,,,,,,0
36903000,1994,,,,,,,,,,,0
36903000,1995,,,,,,,,,,,0
36903000,1996,,,,,,,,,,,0
36903000,1997,,,,,,,,,,,0
36903000,1998,,,,,,,,,,,0
36903000,1999,,,,,,,,,,,0
36903000,2000,,,,,,,,,,,0
36903000,2001,,,,,,,,,,,0
36903000,2002,,,,,,,,,,,0
36903000,2003,,,,,,,,,,,0
36903000,2004,,,,,,,,,,,0
36903000,2005,,,,,,,,,,,0
36903000,2006,,,,,,,,,,,0
36903000,2007,,,,,,,,,,,0
36903000,2008,,,,,,,,,,,0
36903000,2009,,,,,,,,,,,0
36903000,2010,,,,,,,,,,,0
36903000,2011,,,,,,,,,,,0
36903000,2012,,,,,,,,,,,0
36903000,2013,,,,,,,,,,,0
36903000,2014,,,,,,,,,,,
36903000,2015,,,,,,,,,,,
36903000,2016,,,,,,,,,,,
36903000,2017,,,,,,,,,,,
36905000,1991,,,,,,,,,,,0
36905000,1992,,,,,,,,,,,0
36905000,1993,,,,,,,,,,,0
36905000,1994,,,,,,,,,,,0
36905000,1995,,,,,,,,,,,0
36905000,1996,,,,,,,,,,,0
36905000,1997,,,,,,,,,,,0
36905000,1998,,,,,,,,,,,0
36905000,1999,,,,,,,,,,,0
36905000,2000,,,,,,,,,,,0
36905000,2001,,,,,,,,,,,0
36905000,2002,,,,,,,,,,,0
36905000,2003,,,,,,,,,,,0
36905000,2004,,,,,,,,,,,0
36905000,2005,,,,,,,,,,,0
36905000,2006,,,,,,,,,,,0
36905000,2007,,,,,,,,,,,0
36905000,2008,,,,,,,,,,,0
36905000,2009,,,,,,,,,,,0
36905000,2010,,,,,,,,,,,0
36905000,2011,,,,,,,,,,,0
36905000,2012,,,,,,,,,,,0
36905000,2013,,,,,,,,,,,0
36905000,2014,,,,,,,,,,,
36905000,2015,,,,,,,,,,,
36905000,2016,,,,,,,,,,,
36905000,2017,,,,,,,,,,,
36907000,1991,,,,,,,,,,,0
36907000,1992,,,,,,,,,,,0
36907000,1993,,,,,,,,,,,0
36907000,1994,,,,,,,,,,,0
36907000,1995,,,,,,,,,,,0
36907000,1996,,,,,,,,,,,0
36907000,1997,,,,,,,,,,,0
36907000,1998,,,,,,,,,,,0
36907000,1999,,,,,,,,,,,0
36907000,2000,,,,,,,,,,,0
36907000,2001,,,,,,,,,,,0
36907000,2002,,,,,,,,,,,0
36907000,2003,,,,,,,,,,,0
36907000,2004,,,,,,,,,,,0
36907000,2005,,,,,,,,,,,0
36907000,2006,,,,,,,,,,,0
36907000,2007,,,,,,,,,,,0
36907000,2008,,,,,,,,,,,0
36907000,2009,,,,,,,,,,,0
36907000,2010,,,,,,,,,,,0
36907000,2011,,,,,,,,,,,0
36907000,2012,,,,,,,,,,,0
36907000,2013,,,,,,,,,,,0
36907000,2014,,,,,,,,,,,
36907000,2015,,,,,,,,,,,
36907000,2016,,,,,,,,,,,
36907000,2017,,,,,,,,,,,
36908000,1991,,,,,,,,,,,
36908000,1992,,,,,,,,,,,
36908000,1993,,,,,,,,,,,
36908000,1994,,,,,,,,,,,
36908000,1995,,,,,,,,,,,
36908000,1996,,,,,,,,,,,
36908000,1997,,,,,,,,,,,
36908000,1998,,,,,,,,,,,
36908000,1999,,,,,,,,,,,
36908000,2000,,,,,,,,,,,
36908000,2001,,,,,,,,,,,
36908000,2002,,,,,,,,,,,
36908000,2003,,,,,,,,,,,
36908000,2004,,,,,,,,,,,
36908000,2005,,,,,,,,,,,
36908000,2006,,,,,,,,,,,
36908000,2007,,,,,,,,,,,
36908000,2008,,,,,,,,,,,
36908000,2009,,,,,,,,,,,
36908000,2010,,,,,,,,,,,
36908000,2011,,,,,,,,,,,
36908000,2012,,,,,,,,,,,
36908000,2013,,,,,,,,,,,
36908000,2014,,,,,,,,,,,
36908000,2015,,,,,,,,,,,
36908000,2016,,,,,,,,,,,
36908000,2017,,,,,,,,,,,
69601000,1971,,,,,,,,,,,0
69601000,1972,,,,,,,,,,,0
69601000,1973,,,,,,,,,,,0
69601000,1974,,,,,,,,,,,0
69601000,1975,,,,,,,,,,,0
69601000,1976,,,,,,,,,,,0
69601000,1977,,,,,,,,,,,0
69601000,1978,,,,,,,,,,,0
69601000,1979,,,,,,,,,,,0
69601000,1980,,,,,,,,,,,0
69601000,1981,,,,,,,,,,,0
69601000,1982,,,,,,,,,,,0
69601000,1983,,,,,,,,,,,0
69601000,1984,,,,,,,,,,,0
69601000,1985,,,,,,,,,,,0
69601000,1986,,,,,,,,,,,0
69601000,1987,,,,,,,,,,,0
69601000,1988,,,,,,,,,,,0
69601000,1989,,,,,,,,,,,0
69601000,1990,,,,,,,,,,,0
69601000,1991,,,,,,,,,,,0
69601000,1992,,,,,,,,,,,0
69601000,1993,,,,,,,,,,,0
69601000,1994,,,,,,,,,,,0
69601000,1995,,,,,,,,,,,0
69601000,1996,,,,,,,,,,,0
69601000,1997,,,,,,,,,,,0
69601000,1998,,,,,,,,,,,0
69601000,1999,,,,,,,,,,,0
69601000,2000,,,,,,,,,,,0
69601000,2001,,,,,,,,,,,0
69601000,2002,,,,,,,,,,,0
69601000,2003,,,,,,,,,,,0
69601000,2004,,,,,,,,,,,0
69601000,2005,,,,,,,,,,,0
69601000,2006,,,,,,,,,,,0
69601000,2007,,,,,,,,,,,0
69601000,2008,,,,,,,,,,,0
69601000,2009,,,,,,,,,,,0
69601000,2010,,,,,,,,,,,0
69601000,2011,,,,,,,,,,,0
69601000,2012,,,,,,,,,,,0
69601000,2013,,,,,,,,,,,0
69601000,2014,,,,,,,,,,,
69601000,2015,,,,,,,,,,,
69601000,2016,,,,,,,,,,,
69601000,2017,,,,,,,,,,,
20001000,1946,,,,,,,,,,,0
20001000,1947,,,,,,,,,,,0
20001000,1948,,,,,,,,,,,0
20001000,1949,,,,,,,,,,,0
20001000,1950,,,,,,,,,,,0
20001000,1951,,,,,,,,,,,0
20001000,1952,,,,,,,,,,,0
20001000,1953,,,,,,,,,,,0
20001000,1954,,,,,,,,,,,0
20001000,1955,,,,,,,,,,,0
20001000,1956,,,,,,,,,,,0
20001000,1957,,,,,,,,,,,0
20001000,1958,,,,,,,,,,,0
20001000,1959,,,,,,,,,,,0
20001000,1960,,,,,,,,,,,0
20001000,1961,,,,,,,,,,,0
20001000,1962,,,,,,,,,,,0
20001000,1963,,,,,,,,,,,0
20001000,1964,,,,,,,,,,,0
20001000,1965,,,,,,,,,,,0
20001000,1966,,,,,,,,,,,0
20001000,1967,,,,,,,,,,,0
20001000,1968,,,,,,,,,,,0
20001000,1969,,,,,,,,,,,0
20001000,1970,,,,,,,,,,,0
20001000,1971,,,,,,,,,,,0
20001000,1972,,,,,,,,,,,0
20001000,1973,,,,,,,,,,,0
20001000,1974,,,,,,,,,,,0
20001000,1975,,,,,,,,,,,0
20001000,1976,,,,,,,,,,,0
20001000,1977,,,,,,,,,,,0
20001000,1978,,,,,,,,,,,0
20001000,1979,,,,,,,,,,,0
20001000,1980,,,,,,,,,,,0
20001000,1981,,,,,,,,,,,0
20001000,1982,,,,,,,,,,,0
20001000,1983,,,,,,,,,,,0
20001000,1984,,,,,,,,,,,0
20001000,1985,,,,,,,,,,,0
20001000,1986,,,,,,,,,,,0
20001000,1987,,,,,,,,,,,0
20001000,1988,,,,,,,,,,,0
20001000,1989,,,,,,,,,,,0
20001000,1990,,,,,,,,,,,0
20001000,1991,,,,,,,,,,,0
20001000,1992,,,,,,,,,,,0
20001000,1993,,,,,,,,,,,0
20001000,1994,,,,,,,,,,,0
20001000,1995,,,,,,,,,,,0
20001000,1996,,,,,,,,,,,0
20001000,1997,,,,,,,,,,,0
20001000,1998,,,,,,,,,,,0
20001000,1999,,,,,,,,,,,0
20001000,2000,,,,,,,,,,,0
20001000,2001,,,,,,,,,,,0
20001000,2002,,,,,,,,,,,0
20001000,2003,,,,,,,,,,,0
20001000,2004,,,,,,,,,,,0
20001000,2005,,,,,,,,,,,0
20001000,2006,,,,,,,,,,,0
20001000,2007,,,,,,,,,,,0
20001000,2008,,,,,,,,,,,0
20001000,2009,,,,,,,,,,,0
20001000,2010,,,,,,,,,,,0
20001000,2011,,,,,,,,,,,0
20001000,2012,,,,,,,,,,,0
20001000,2013,,,,,,,,,,,0
20001000,2014,0,,,,,,,,,,0
20001000,2015,0,,,,,,,,,,0
20001000,2016,0,,,,,,,,,,0
20001000,2017,0,,,,,,,,,,0
20002000,1946,,,,,,,,,,,0
20002000,1947,,,,,,,,,,,0
20002000,1948,,,,,,,,,,,0
20002000,1949,,,,,,,,,,,0
20002000,1950,,,,,,,,,,,0
20002000,1951,,,,,,,,,,,0
20002000,1952,,,,,,,,,,,0
20002000,1953,,,,,,,,,,,0
20002000,1954,,,,,,,,,,,0
20002000,1955,,,,,,,,,,,0
20002000,1956,,,,,,,,,,,0
20002000,1957,,,,,,,,,,,0
20002000,1958,,,,,,,,,,,0
20002000,1959,,,,,,,,,,,0
20002000,1960,,,,,,,,,,,0
20002000,1961,,,,,,,,,,,0
20002000,1962,,,,,,,,,,,0
20002000,1963,,,,,,,,,,,0
20002000,1964,,,,,,,,,,,0
20002000,1965,,,,,,,,,,,0
20002000,1966,,,,,,,,,,,0
20002000,1967,,,,,,,,,,,0
20002000,1968,,,,,,,,,,,0
20002000,1969,,,,,,,,,,,0
20002000,1970,,,,,,,,,,,0
20002000,1971,,,,,,,,,,,0
20002000,1972,,,,,,,,,,,0
20002000,1973,,,,,,,,,,,0
20002000,1974,,,,,,,,,,,0
20002000,1975,,,,,,,,,,,0
20002000,1976,,,,,,,,,,,0
20002000,1977,,,,,,,,,,,0
20002000,1978,,,,,,,,,,,0
20002000,1979,,,,,,,,,,,0
20002000,1980,,,,,,,,,,,0
20002000,1981,,,,,,,,,,,0
20002000,1982,,,,,,,,,,,0
20002000,1983,,,,,,,,,,,0
20002000,1984,,,,,,,,,,,0
20002000,1985,,,,,,,,,,,0
20002000,1986,,,,,,,,,,,0
20002000,1987,,,,,,,,,,,0
20002000,1988,,,,,,,,,,,0
20002000,1989,,,,,,,,,,,0
20002000,1990,,,,,,,,,,,0
20002000,1991,,,,,,,,,,,0
20002000,1992,,,,,,,,,,,0
20002000,1993,,,,,,,,,,,0
20002000,1994,,,,,,,,,,,0
20002000,1995,,,,,,,,,,,0
20002000,1996,,,,,,,,,,,0
20002000,1997,,,,,,,,,,,0
20002000,1998,,,,,,,,,,,0
20002000,1999,,,,,,,,,,,0
20002000,2000,,,,,,,,,,,0
20002000,2001,,,,,,,,,,,0
20002000,2002,,,,,,,,,,,0
20002000,2003,,,,,,,,,,,0
20002000,2004,,,,,,,,,,,0
20002000,2005,,,,,,,,,,,0
20002000,2006,,,,,,,,,,,0
20002000,2007,,,,,,,,,,,0
20002000,2008,,,,,,,,,,,0
20002000,2009,,,,,,,,,,,0
20002000,2010,,,,,,,,,,,0
20002000,2011,,,,,,,,,,,0
20002000,2012,,,,,,,,,,,0
20002000,2013,,,,,,,,,,,0
20002000,2014,,,,,,,,,,,
20002000,2015,,,,,,,,,,,
20002000,2016,,,,,,,,,,,
20002000,2017,,,,,,,,,,,
20003000,1946,,,,,,,,,,,0
20003000,1947,,,,,,,,,,,0
20003000,1948,,,,,,,,,,,0
20003000,1949,,,,,,,,,,,0
20003000,1950,,,,,,,,,,,0
20003000,1951,,,,,,,,,,,0
20003000,1952,,,,,,,,,,,0
20003000,1953,,,,,,,,,,,0
20003000,1954,,,,,,,,,,,0
20003000,1955,,,,,,,,,,,0
20003000,1956,,,,,,,,,,,0
20003000,1957,,,,,,,,,,,0
20003000,1958,,,,,,,,,,,0
20003000,1959,,,,,,,,,,,0
20003000,1960,,,,,,,,,,,0
20003000,1961,,,,,,,,,,,0
20003000,1962,,,,,,,,,,,0
20003000,1963,,,,,,,,,,,0
20003000,1964,,,,,,,,,,,0
20003000,1965,,,,,,,,,,,0
20003000,1966,,,,,,,,,,,0
20003000,1967,,,,,,,,,,,0
20003000,1968,,,,,,,,,,,0
20003000,1969,,,,,,,,,,,0
20003000,1970,,,,,,,,,,,0
20003000,1971,,,,,,,,,,,0
20003000,1972,,,,,,,,,,,0
20003000,1973,,,,,,,,,,,0
20003000,1974,,,,,,,,,,,0
20003000,1975,,,,,,,,,,,0
20003000,1976,,,,,,,,,,,0
20003000,1977,,,,,,,,,,,0
20003000,1978,,,,,,,,,,,0
20003000,1979,,,,,,,,,,,0
20003000,1980,,,,,,,,,,,0
20003000,1981,,,,,,,,,,,0
20003000,1982,,,,,,,,,,,0
20003000,1983,,,,,,,,,,,0
20003000,1984,,,,,,,,,,,0
20003000,1985,,,,,,,,,,,0
20003000,1986,,,,,,,,,,,0
20003000,1987,,,,,,,,,,,0
20003000,1988,,,,,,,,,,,0
20003000,1989,,,,,,,,,,,0
20003000,1990,,,,,,,,,,,0
20003000,1991,,,,,,,,,,,0
20003000,1992,,,,,,,,,,,0
20003000,1993,,,,,,,,,,,0
20003000,1994,,,,,,,,,,,0
20003000,1995,,,,,,,,,,,0
20003000,1996,,,,,,,,,,,0
20003000,1997,,,,,,,,,,,0
20003000,1998,,,,,,,,,,,0
20003000,1999,,,,,,,,,,,0
20003000,2000,,,,,,,,,,,0
20003000,2001,,,,,,,,,,,0
20003000,2002,,,,,,,,,,,0
20003000,2003,,,,,,,,,,,0
20003000,2004,,,,,,,,,,,0
20003000,2005,,,,,,,,,,,0
20003000,2006,,,,,,,,,,,0
20003000,2007,,,,,,,,,,,0
20003000,2008,,,,,,,,,,,0
20003000,2009,,,,,,,,,,,0
20003000,2010,,,,,,,,,,,0
20003000,2011,,,,,,,,,,,0
20003000,2012,,,,,,,,,,,0
20003000,2013,,,,,,,,,,,0
20003000,2014,,,,,,,,,,,
20003000,2015,,,,,,,,,,,
20003000,2016,,,,,,,,,,,
20003000,2017,,,,,,,,,,,
20004000,1946,,,,,,,,,,,0
20004000,1947,,,,,,,,,,,0
20004000,1948,,,,,,,,,,,0
20004000,1949,,,,,,,,,,,0
20004000,1950,,,,,,,,,,,0
20004000,1951,,,,,,,,,,,0
20004000,1952,,,,,,,,,,,0
20004000,1953,,,,,,,,,,,0
20004000,1954,,,,,,,,,,,0
20004000,1955,,,,,,,,,,,0
20004000,1956,,,,,,,,,,,0
20004000,1957,,,,,,,,,,,0
20004000,1958,,,,,,,,,,,0
20004000,1959,,,,,,,,,,,0
20004000,1960,,,,,,,,,,,0
20004000,1961,,,,,,,,,,,0
20004000,1962,,,,,,,,,,,0
20004000,1963,,,,,,,,,,,0
20004000,1964,,,,,,,,,,,0
20004000,1965,,,,,,,,,,,0
20004000,1966,,,,,,,,,,,0
20004000,1967,,,,,,,,,,,0
20004000,1968,,,,,,,,,,,0
20004000,1969,,,,,,,,,,,0
20004000,1970,,,,,,,,,,,0
20004000,1971,,,,,,,,,,,0
20004000,1972,,,,,,,,,,,0
20004000,1973,,,,,,,,,,,0
20004000,1974,,,,,,,,,,,0
20004000,1975,,,,,,,,,,,0
20004000,1976,,,,,,,,,,,0
20004000,1977,,,,,,,,,,,0
20004000,1978,,,,,,,,,,,0
20004000,1979,,,,,,,,,,,0
20004000,1980,,,,,,,,,,,0
20004000,1981,,,,,,,,,,,0
20004000,1982,,,,,,,,,,,0
20004000,1983,,,,,,,,,,,0
20004000,1984,,,,,,,,,,,0
20004000,1985,,,,,,,,,,,0
20004000,1986,,,,,,,,,,,0
20004000,1987,,,,,,,,,,,0
20004000,1988,,,,,,,,,,,0
20004000,1989,,,,,,,,,,,0
20004000,1990,,,,,,,,,,,0
20004000,1991,,,,,,,,,,,0
20004000,1992,,,,,,,,,,,0
20004000,1993,,,,,,,,,,,0
20004000,1994,,,,,,,,,,,0
20004000,1995,,,,,,,,,,,0
20004000,1996,,,,,,,,,,,0
20004000,1997,,,,,,,,,,,0
20004000,1998,,,,,,,,,,,0
20004000,1999,,,,,,,,,,,0
20004000,2000,,,,,,,,,,,0
20004000,2001,,,,,,,,,,,0
20004000,2002,,,,,,,,,,,0
20004000,2003,,,,,,,,,,,0
20004000,2004,,,,,,,,,,,0
20004000,2005,,,,,,,,,,,0
20004000,2006,,,,,,,,,,,0
20004000,2007,,,,,,,,,,,0
20004000,2008,,,,,,,,,,,0
20004000,2009,,,,,,,,,,,0
20004000,2010,,,,,,,,,,,0
20004000,2011,,,,,,,,,,,0
20004000,2012,,,,,,,,,,,0
20004000,2013,,,,,,,,,,,0
20004000,2014,,,,,,,,,,,
20004000,2015,,,,,,,,,,,
20004000,2016,,,,,,,,,,,
20004000,2017,,,,,,,,,,,
20005000,1946,,,,,,,,,,,0
20005000,1947,,,,,,,,,,,0
20005000,1948,,,,,,,,,,,0
20005000,1949,,,,,,,,,,,0
20005000,1950,,,,,,,,,,,0
20005000,1951,,,,,,,,,,,0
20005000,1952,,,,,,,,,,,0
20005000,1953,,,,,,,,,,,0
20005000,1954,,,,,,,,,,,0
20005000,1955,,,,,,,,,,,0
20005000,1956,,,,,,,,,,,0
20005000,1957,,,,,,,,,,,0
20005000,1958,,,,,,,,,,,0
20005000,1959,,,,,,,,,,,0
20005000,1960,,,,,,,,,,,0
20005000,1961,,,,,,,,,,,0
20005000,1962,,,,,,,,,,,0
20005000,1963,,,,,,,,,,,0
20005000,1964,,,,,,,,,,,0
20005000,1965,,,,,,,,,,,0
20005000,1966,,,,,,,,,,,0
20005000,1967,,,,,,,,,,,0
20005000,1968,,,,,,,,,,,0
20005000,1969,,,,,,,,,,,0
20005000,1970,,,,,,,,,,,0
20005000,1971,,,,,,,,,,,0
20005000,1972,,,,,,,,,,,0
20005000,1973,,,,,,,,,,,0
20005000,1974,,,,,,,,,,,0
20005000,1975,,,,,,,,,,,0
20005000,1976,,,,,,,,,,,0
20005000,1977,,,,,,,,,,,0
20005000,1978,,,,,,,,,,,0
20005000,1979,,,,,,,,,,,0
20005000,1980,,,,,,,,,,,0
20005000,1981,,,,,,,,,,,0
20005000,1982,,,,,,,,,,,0
20005000,1983,,,,,,,,,,,0
20005000,1984,,,,,,,,,,,0
20005000,1985,,,,,,,,,,,0
20005000,1986,,,,,,,,,,,0
20005000,1987,,,,,,,,,,,0
20005000,1988,,,,,,,,,,,0
20005000,1989,,,,,,,,,,,0
20005000,1990,,,,,,,,,,,0
20005000,1991,,,,,,,,,,,0
20005000,1992,,,,,,,,,,,0
20005000,1993,,,,,,,,,,,0
20005000,1994,,,,,,,,,,,0
20005000,1995,,,,,,,,,,,0
20005000,1996,,,,,,,,,,,0
20005000,1997,,,,,,,,,,,0
20005000,1998,,,,,,,,,,,0
20005000,1999,,,,,,,,,,,0
20005000,2000,,,,,,,,,,,0
20005000,2001,,,,,,,,,,,0
20005000,2002,,,,,,,,,,,0
20005000,2003,,,,,,,,,,,0
20005000,2004,,,,,,,,,,,0
20005000,2005,,,,,,,,,,,0
20005000,2006,,,,,,,,,,,0
20005000,2007,,,,,,,,,,,0
20005000,2008,,,,,,,,,,,0
20005000,2009,,,,,,,,,,,0
20005000,2010,,,,,,,,,,,0
20005000,2011,,,,,,,,,,,0
20005000,2012,,,,,,,,,,,0
20005000,2013,,,,,,,,,,,0
20005000,2014,,,,,,,,,,,
20005000,2015,,,,,,,,,,,
20005000,2016,,,,,,,,,,,
20005000,2017,,,,,,,,,,,
20006000,1946,,,,,,,,,,,0
20006000,1947,,,,,,,,,,,0
20006000,1948,,,,,,,,,,,0
20006000,1949,,,,,,,,,,,0
20006000,1950,,,,,,,,,,,0
20006000,1951,,,,,,,,,,,0
20006000,1952,,,,,,,,,,,0
20006000,1953,,,,,,,,,,,0
20006000,1954,,,,,,,,,,,0
20006000,1955,,,,,,,,,,,0
20006000,1956,,,,,,,,,,,0
20006000,1957,,,,,,,,,,,0
20006000,1958,,,,,,,,,,,0
20006000,1959,,,,,,,,,,,0
20006000,1960,,,,,,,,,,,0
20006000,1961,,,,,,,,,,,0
20006000,1962,,,,,,,,,,,0
20006000,1963,,,,,,,,,,,0
20006000,1964,,,,,,,,,,,0
20006000,1965,,,,,,,,,,,0
20006000,1966,,,,,,,,,,,0
20006000,1967,,,,,,,,,,,0
20006000,1968,,,,,,,,,,,0
20006000,1969,,,,,,,,,,,0
20006000,1970,,,,,,,,,,,0
20006000,1971,,,,,,,,,,,0
20006000,1972,,,,,,,,,,,0
20006000,1973,,,,,,,,,,,0
20006000,1974,,,,,,,,,,,0
20006000,1975,,,,,,,,,,,0
20006000,1976,,,,,,,,,,,0
20006000,1977,,,,,,,,,,,0
20006000,1978,,,,,,,,,,,0
20006000,1979,,,,,,,,,,,0
20006000,1980,,,,,,,,,,,0
20006000,1981,,,,,,,,,,,0
20006000,1982,,,,,,,,,,,0
20006000,1983,,,,,,,,,,,0
20006000,1984,,,,,,,,,,,0
20006000,1985,,,,,,,,,,,0
20006000,1986,,,,,,,,,,,0
20006000,1987,,,,,,,,,,,0
20006000,1988,,,,,,,,,,,0
20006000,1989,,,,,,,,,,,0
20006000,1990,,,,,,,,,,,0
20006000,1991,,,,,,,,,,,0
20006000,1992,,,,,,,,,,,0
20006000,1993,,,,,,,,,,,0
20006000,1994,,,,,,,,,,,0
20006000,1995,,,,,,,,,,,0
20006000,1996,,,,,,,,,,,0
20006000,1997,,,,,,,,,,,0
20006000,1998,,,,,,,,,,,0
20006000,1999,,,,,,,,,,,0
20006000,2000,,,,,,,,,,,0
20006000,2001,,,,,,,,,,,0
20006000,2002,,,,,,,,,,,0
20006000,2003,,,,,,,,,,,0
20006000,2004,,,,,,,,,,,0
20006000,2005,,,,,,,,,,,0
20006000,2006,,,,,,,,,,,0
20006000,2007,,,,,,,,,,,0
20006000,2008,,,,,,,,,,,0
20006000,2009,,,,,,,,,,,0
20006000,2010,,,,,,,,,,,0
20006000,2011,,,,,,,,,,,0
20006000,2012,,,,,,,,,,,0
20006000,2013,,,,,,,,,,,0
20006000,2014,,,,,,,,,,,
20006000,2015,,,,,,,,,,,
20006000,2016,,,,,,,,,,,
20006000,2017,,,,,,,,,,,
20007000,1946,,,,,,,,,,,0
20007000,1947,,,,,,,,,,,0
20007000,1948,,,,,,,,,,,0
20007000,1949,,,,,,,,,,,0
20007000,1950,,,,,,,,,,,0
20007000,1951,,,,,,,,,,,0
20007000,1952,,,,,,,,,,,0
20007000,1953,,,,,,,,,,,0
20007000,1954,,,,,,,,,,,0
20007000,1955,,,,,,,,,,,0
20007000,1956,,,,,,,,,,,0
20007000,1957,,,,,,,,,,,0
20007000,1958,,,,,,,,,,,0
20007000,1959,,,,,,,,,,,0
20007000,1960,,,,,,,,,,,0
20007000,1961,,,,,,,,,,,0
20007000,1962,,,,,,,,,,,0
20007000,1963,,,,,,,,,,,0
20007000,1964,,,,,,,,,,,0
20007000,1965,,,,,,,,,,,0
20007000,1966,,,,,,,,,,,0
20007000,1967,,,,,,,,,,,0
20007000,1968,,,,,,,,,,,0
20007000,1969,,,,,,,,,,,0
20007000,1970,,,,,,,,,,,0
20007000,1971,,,,,,,,,,,0
20007000,1972,,,,,,,,,,,0
20007000,1973,,,,,,,,,,,0
20007000,1974,,,,,,,,,,,0
20007000,1975,,,,,,,,,,,0
20007000,1976,,,,,,,,,,,0
20007000,1977,,,,,,,,,,,0
20007000,1978,,,,,,,,,,,0
20007000,1979,,,,,,,,,,,0
20007000,1980,,,,,,,,,,,0
